Loading CRC_default/1.1
Loading CRC_default/1.1
epochs     : 200
output_dir : /users/jhao3/IntelligentCarpet/train/com/output/phase2_gamma
device     : cuda
loading tactile cache: /users/jhao3/IntelligentCarpet/train/com/output/tactile_all.npy
samples: total=17218, train=11963, test=5255
computing tactile train-set statistics...
  tactile mean=0.0667  std=0.0149
  CoM history mean=[ 864.03656846  795.95758743 -801.63419436]  std=[355.99896827 336.99385833 278.31618969]
  Y_delta mean=[-1.04585897  0.65072669 -1.29675495]  std=[90.97552234 87.1825227  81.5448755 ]

Gamma model: 283358 params
training for 200 epochs...
  epoch 169/199  train=0.01276  val=0.02615  best_val=0.02615  (107.0s)
  epoch 170/199  train=0.01270  val=0.02545  best_val=0.02545  (107.5s)
  epoch 171/199  train=0.01253  val=0.02665  best_val=0.02545  (107.4s)
  epoch 172/199  train=0.01399  val=0.02722  best_val=0.02545  (107.7s)
  epoch 173/199  train=0.01331  val=0.02622  best_val=0.02545  (107.2s)
  epoch 174/199  train=0.01288  val=0.02637  best_val=0.02545  (107.2s)
  epoch 175/199  train=0.01262  val=0.02602  best_val=0.02545  (107.1s)
  epoch 176/199  train=0.01266  val=0.02654  best_val=0.02545  (108.0s)
  epoch 177/199  train=0.01329  val=0.02666  best_val=0.02545  (106.6s)
  epoch 178/199  train=0.01276  val=0.02604  best_val=0.02545  (106.2s)
  epoch 179/199  train=0.01339  val=0.02689  best_val=0.02545  (106.3s)
  epoch 180/199  train=0.01326  val=0.02705  best_val=0.02545  (105.7s)
  epoch 181/199  train=0.01275  val=0.02620  best_val=0.02545  (106.2s)
  epoch 182/199  train=0.01286  val=0.02543  best_val=0.02543  (106.4s)
  epoch 183/199  train=0.01271  val=0.02612  best_val=0.02543  (106.4s)
  epoch 184/199  train=0.01300  val=0.02519  best_val=0.02519  (106.5s)
  epoch 185/199  train=0.01255  val=0.02522  best_val=0.02519  (106.4s)
  epoch 186/199  train=0.01258  val=0.02626  best_val=0.02519  (106.4s)
  epoch 187/199  train=0.01252  val=0.02580  best_val=0.02519  (106.3s)
  epoch 188/199  train=0.01207  val=0.02589  best_val=0.02519  (106.4s)
  epoch 189/199  train=0.01258  val=0.02493  best_val=0.02493  (106.3s)
  epoch 190/199  train=0.01257  val=0.02547  best_val=0.02493  (106.3s)
  epoch 191/199  train=0.01208  val=0.02489  best_val=0.02489  (106.3s)
  epoch 192/199  train=0.01235  val=0.02632  best_val=0.02489  (106.3s)
  epoch 193/199  train=0.01212  val=0.02534  best_val=0.02489  (106.3s)
  epoch 194/199  train=0.01227  val=0.02597  best_val=0.02489  (106.7s)
  epoch 195/199  train=0.01243  val=0.02535  best_val=0.02489  (106.1s)
  epoch 196/199  train=0.01229  val=0.02505  best_val=0.02489  (106.3s)
  epoch 197/199  train=0.01187  val=0.02515  best_val=0.02489  (107.3s)
  epoch 198/199  train=0.01231  val=0.02485  best_val=0.02485  (107.3s)
  epoch 199/199  train=0.01195  val=0.02459  best_val=0.02459  (107.1s)

evaluating on test set...
subset partition (threshold 40.10 mm/frame): static=3678, moving=1577

==============================================================================
GAMMA FUSION RESULTS  (n_test = 5255, horizon = 1.0 s)
==============================================================================
subsets: full (5255), static (3678), moving (1577)

method                  FULL median  STATIC median  MOVING median   skill@MOVING
  persistence                 54.1            38.1           132.9           1.000
  phase2_gamma                55.6            45.1           104.5           0.786

MOVING-subset per-axis medians (mm):
  persistence             x=  65.6  y=  53.5  z=  12.2
  phase2_gamma            x=  45.2  y=  46.4  z=  19.5

Gamma per-subject median (full / moving) mm:
  WanShou         full: n= 375 median=  44.5    moving: n= 145 median=  73.0
  LiangShi        full: n= 389 median=  50.1    moving: n= 145 median=  76.2
  ZeyuWu          full: n= 392 median=  57.1    moving: n= 131 median=  84.3
  MikeFoshey      full: n= 406 median=  62.4    moving: n= 187 median=  91.2
  TongZhang       full: n= 392 median=  36.7    moving: n= 122 median=  96.0
  YunzhuLi        full: n= 420 median=  68.6    moving: n= 181 median= 102.4
  TimErps         full: n= 381 median=  62.7    moving: n= 107 median= 129.3
  MantianXue      full: n= 364 median=  61.5    moving: n= 193 median= 129.8
  PingchuanMa     full: n= 400 median=  55.5    moving: n= 149 median= 137.2
  YiyueLuo        full: n=1736 median=  57.4    moving: n= 217 median= 138.5

==============================================================================
DECISION HINT (MOVING subset, 1-s horizon)
==============================================================================
gamma:    104.5 mm
Phase 1:  104.5 mm  (CoM history only)
v2:       91.0 mm  (camera 21-keypoint history)
-> gamma BEATS Phase 1 -- tactile adds info on top of CoM history. POSITIVE (but less than camera-pose).

Saved metrics + plots to /users/jhao3/IntelligentCarpet/train/com/output/phase2_gamma
Loading CRC_default/1.1
